0.01,78.9474
0.02,78.9474
0.03,78.9474
0.04,78.9474
0.05,78.9474
0.1,78.9474
0.2,79.4737
0.3,82.6316
0.4,83.6842
0.5,83.6842
0.6,84.7468
0.7,84.7468
0.8,84.7468
0.9,84.7468
1.0,84.7468
